id,dataSetName,displayName,constellationName,mass,actualMass,source,catalogIdList,X,Y,Z,radius,ra,pmra,declination,pmdec,dec_deg,rs_cdeg,parallax,distance,radialVelocity,spectralClass,orthoSpectralClass,temperature,realStar,bprp,bpg,grp,luminosity,magu,magb,magv,magr,magi,other,anomaly,polity,worldType,fuelType,portType,populationType,techType,productType,milSpaceType,milPlanType,miscText1,miscText2,miscText3,miscText4,miscText5,miscNum1,miscNum2,miscNum3,miscNum4,miscNum5,notes
1b648185-3c0d-455b-badd-3d390d78fda2,25 ly Curated,V* YZ Cet                          ,Cetus,,,Simbad|GaiaDr2,Gaia DR2 2358524597030794112|WISEA J011231.51-165949.5|TYC 5851-171-1|UCAC4 366-001333|GCRV 26152|2MASS J01123052-1659570|8pc 269.05|CSI-17-01099|CSS   25|G 268-135|GCRV   694|GJ    54.1|GSC 05851-01939|HIC   5643|HIP   5643|IRAS F01100-1716|L  725-32|LFT  118|LHS   138|LP  767-22|LPM  63|LTT   670|NLTT  4016|PM 01100-1716|RBS   164|RE J011231-170021|USNO 493|V* YZ Cet|Zkh  26|[FS2003] 0039|[RHG95]   234|PLX  248.01|1RXS J011229.6-165949|PM J01125-1659|[GKL99] 38|GALEX 6380485987376563242|WEB  1270|Karmn J01125-169                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,-2.4931292708,2.1950504168,11.5616834616,,18.1276532256,1205.176 ,-16.9989892538, 637.758,,,269.3628,12.0294,28.09,M4.0Ve         ,M,3121, true,,,,,15.315,13.885,12.074,10.696,8.938,,,,,,,,,,,,,@11684871,Metallicity FeH min/maax -0.14|-0.26,,,,,,,,
cf0480c0-ca4e-4b2d-8d6d-cf45d2d335ac,25 ly Curated,V* YZ CMi                          ,Canis Minor,,,Simbad|GaiaDr2,IRAS 07420+0340|PLX 1827|LSPM J0744+0333|ASCC 1124230|UCAC2  33030334|USNO-B1.0 0935-00153510|1AXG J074442+0333|1H 0743+037|2E  1871|2E 0742.0+0340|2RE J0744+033|2RE J074440+033329|8pc 168.59|CSI+03-07421|G  50-4|G 112-46|GCRV  5161|GEN# +9.80050004|GEN# +6.10010285|GJ   285|GSC 00183-02190|HIC  37766|HIP  37766|JP11  5416|JP11  5128|JP11  5185|LFT  547|LHS  1943|LTT 12064|NLTT 18373|PM 07421+0341|RE J0744+033|RE J074439+033301|Ross  882|TYC  183-2190-1|V* YZ CMi|Zkh 111|[FS2003] 0439|[GKL99] 172|[RHG95]  1219|2MASS J07444018+0333089|PLX 1827.00|1ES 0742+03.6|1RXS J074439.7+033245|2EUVE J0744+03.5|EUVE J0744+03.5|WISEA J074439.92+033304.2|UCAC4 468-034923|StKM 2-468|PM J07446+0333|WEB  7464|Gaia DR2 3136952686035250688|Karmn J07446+035|** LAF   36A|WDS J07447+0333A                                                                                                                                                                                                                                                                        ,8.9430977265,-0.6409029734,-3.9062317433,,116.1673859525,-348.103 ,3.552466064, -445.878,,,167.0186,9.78,26.5,M4.0Ve         ,M,    , true,,,,,13.761,12.831,11.225,9.958,8.263,,,,,,,,,,,,,@1007377 ,Metallicity FeH min/maax      |     ,,,,,,,,
e61d676f-6fd7-49c0-bed0-7bca8ef007ae,25 ly Curated,WISE J030449.03-270508.3           ,Fornax,,,Simbad|GaiaDr2,WISE J030449.03-270508.3,3.9826982112,-5.2259744698,-16.3508059243,,46.2042916667,-0.03 ,-27.0856388889, 0.65,,,185,17.6216216216,~        ,Y0pec          ,Y,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@9061891 ,Metallicity FeH min/maax      |     ,,,,,,,,
fe883684-6f0c-43d1-aba8-2882e7f0b3d3,25 ly Curated,WISE J035934.06-540154.6           ,Reticulum,,,Simbad|GaiaDr2,WISE J035934.06-540154.6|WISEA J035934.07-540154.8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,15.284433461,3.1251390489,11.2501713632,,59.891946,-177 ,-54.031845, -930,,,145,19.234,~        ,Y0             ,Y,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@7834504 ,Metallicity FeH min/maax      |     ,,,,,,,,
69fb1e31-932e-4805-bdb4-4cef3b13897f,25 ly Curated,WISE J041022.71+150248.4           ,Taurus,,,Simbad|GaiaDr2,WISEP J041022.71+150248.5|WISE J041022.71+150248.4|EQ J0410+1502|WISEA J041022.75+150247.9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,-10.5041259428,2.5395621162,8.4074268618,,62.594637,974 ,15.046795, -2144,,,233,13.692,~        ,Y0             ,Y,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@6327822 ,Metallicity FeH min/maax      |     ,,,,,,,,
764cd214-2e1d-4cef-950c-d82adac4ee1c,25 ly Curated,WISE J140518.39+553421.3           ,Ursa major,,,Simbad|GaiaDr2,WISEP J140518.40+553421.5|WISE J140518.39+553421.3|WISEP J140518.40+553421.4|EQ J1405+5534|WISEA J140518.32+553421.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,-5.8523934785,-6.5282421535,-12.961151529,,211.326641,-2334 ,55.572611, 232,,,133,15.648,~        ,Y0(pec?)       ,Y,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@6327823 ,Metallicity FeH min/maax      |     ,,,,,,,,
1a2caa85-3f32-4254-8386-bb33668c8fe5,25 ly Curated,WISE J154151.65-225024.9           ,Libra,,,Simbad|GaiaDr2,WISEP J154151.65-225025.2|WISE J154151.65-225024.9|EQ J1541-2250|WISEP J154151.66-225025.2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,8.9381345907,-1.3892893639,10.2786423764,,235.465249,-983 ,-22.840276, -276,,,-21,13.692,~        ,Y0             ,Y,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@6327824 ,Metallicity FeH min/maax      |     ,,,,,,,,
4238cc85-a279-4290-964b-55af384cf8fb,25 ly Curated,WISE J163940.83-684738.6           ,Southern Triangulum,,,Simbad|GaiaDr2,WISE J163940.83-684738.6|WISEA J163940.84-684739.4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,2.2110693204,-13.3993005754,4.5150954044,,249.920156,579.090 ,-68.794066, -3104.54,,,202.3,14.3114,~        ,Y0pec          ,Y,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@7892319 ,Metallicity FeH min/maax      |     ,,,,,,,,
2bceb25b-05c5-4bd4-a80f-cb24d23e6cef,25 ly Curated,WISEA J085510.74-071442.5          ,Hydra,,,Simbad|GaiaDr2,WISE J085510.83-071442.5|WISEA J085510.74-071442.5,-1.1398796212,4.0025374812,-5.9692527583,,133.795132,-4800 ,-7.245146, 500,,,448,7.2767857143,~        ,Y2             ,Y,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@8596164 ,Metallicity FeH min/maax      |     ,,,,,,,,
8d4c49c1-a292-4e53-b486-94df2c0cfb0b,25 ly Curated,WISEA J154045.67-510139.3          ,Norma,,,Simbad|GaiaDr2,WISEA J154045.67-510139.3|2MASS J15404341-5101357|Gaia DR2 5985290231327158144|UCAC4 195-119117|WISE J154045.65-510139.2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,-10.6873439511,5.0058928577,-11.2432964902,,235.1814039786,1949.175 ,-51.0266576496, -324.642,,,188.0498,16.3,~        ,M6.5           ,M,    , true,,,,,     ~,     ~,     ~,15.08,     ~,,,,,,,,,,,,,@8707153 ,Metallicity FeH min/maax      |     ,,,,,,,,
15078fb3-dacc-428f-b9a7-495944ab9217,25 ly Curated,WISEP J174124.25+255319.5          ,Hercules,,,Simbad|GaiaDr2,EQ J1741+2553|WISE J174124.25+255319.6|2MASS J17412462+2553343|WISEA J174124.22+255319.2|WISEP J174124.25+255319.5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,1.2410300133,11.0349273372,10.5571732565,,265.352586,-495 ,25.892878, -1472,,,176,15.322,~        ,T9             ,T,6153, true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@7828822 ,Metallicity FeH min/maax      |     ,,,,,,,,
37aca634-0df0-40d4-88fe-261612a98781,25 ly Curated,Wolf 28                            ,Pisces,,,Simbad|GaiaDr2,WISEA J004910.78+052249.8|TYC   17-1272-1|NAME van Maanen's Star|NAME van Maanen Star|NAME van Maanen 2|GCRV 26270|PLX  160|LSPM J0049+0523|ASCC 1001769|2MASS J00490996+0523173|USNO-B1.0 0953-00007838|8pc 226.95|AC +05     6-75|CSI+05-00465|Ci 20   58|EGGR   5|G   1-27|G  70-16|GAT  135|GCRV   453|GEN# +9.80001027|GJ    35|HIC   3829|HIP   3829|LAWD  6|LFT   76|LHS     7|LTT 10292|NAME vMA 2|NLTT  2724|PM 00465+0509|UBV     668|UCAC2  33505597|USNO 690|WD 0046+05|WD 0046+051|Wolf   28|Zkh  18|uvby98 980001027|vMa 1-2|PLX  160.00|WEB   681|Gaia DR2 2552928187080872832|PM J00491+0523|SDSS J004910.62+052255.5|SDSS J004910.62+052255.4                                                                                                                                                                                                                                                                                                                                                                                                                 ,8.3646637445,-2.3612273165,-10.8315483547,,12.2912433817,1231.325 ,5.3886091965, -2711.830,,,231.7375,13.8876,263,DZ7.5          ,D,3288, true,,,,,12.984,12.92,12.374,12.106,11.854,,,,,,,,,,,,,@11681461,Metallicity FeH min/maax 0.29 |-0.04,,,,,,,,
